# GW151226 time-1135136350.65 (s),H1_data_whitened,L1_data_whitened,H1_template_whitened,L1_template_whitened
 -0.199805,  1.858705,  0.214631, -0.153847,  0.172884
 -0.199561,  0.747610, -0.293642, -0.184499,  0.188062
 -0.199317, -1.159448, -0.336662, -0.210653,  0.198559
 -0.199072, -2.215033,  0.118207, -0.233279,  0.203137
 -0.198828, -1.551579,  0.737879, -0.254935,  0.202191
 -0.198584,  0.169369,  1.054470, -0.277483,  0.197345
 -0.198340,  1.567909,  0.667272, -0.300499,  0.190386
 -0.198096,  1.776451, -0.412936, -0.321535,  0.182318
 -0.197852,  0.855569, -1.451320, -0.337642,  0.173196
 -0.197608, -0.519655, -1.476876, -0.346728,  0.162710
 -0.197363, -1.446524, -0.446047, -0.347930,  0.150865
 -0.197119, -1.249214,  0.481774, -0.341461,  0.138060
 -0.196875, -0.069677,  0.284916, -0.328746,  0.124548
 -0.196631,  1.106918, -0.649364, -0.312743,  0.109874
 -0.196387,  1.371165, -1.115620, -0.297470,  0.092939
 -0.196143,  0.770892, -0.691987, -0.286120,  0.072769
 -0.195899,  0.102454, -0.135681, -0.278748,  0.049378
 -0.195654, -0.013618, -0.197563, -0.271548,  0.024067
 -0.195410,  0.345256, -0.613485, -0.258875, -0.001027
 -0.195166,  0.673012, -0.541067, -0.236909, -0.023666
 -0.194922,  0.595953,  0.303463, -0.206264, -0.042080
 -0.194678,  0.157991,  1.264202, -0.171479, -0.055315
 -0.194434, -0.310774,  1.454541, -0.137796, -0.063568
 -0.194190, -0.545395,  0.664643, -0.107769, -0.068388
 -0.193945, -0.588546, -0.473126, -0.080193, -0.072217
 -0.193701, -0.671784, -1.119857, -0.051774, -0.077086
 -0.193457, -0.860526, -0.958158, -0.019853, -0.083327
 -0.193213, -0.941362, -0.366684,  0.015961, -0.089669
 -0.192969, -0.749256,  0.004771,  0.053997, -0.095047
 -0.192725, -0.466274, -0.173879,  0.091804, -0.100598
 -0.192481, -0.415476, -0.698565,  0.127364, -0.109612
 -0.192236, -0.615197, -1.158171,  0.159716, -0.124944
 -0.191992, -0.726899, -1.332261,  0.189157, -0.146040
 -0.191748, -0.505379, -1.172576,  0.217172, -0.168526
 -0.191504, -0.164501, -0.615245,  0.245912, -0.187031
 -0.191260, -0.107048,  0.278531,  0.277070, -0.198731
 -0.191016, -0.352583,  1.058565,  0.310490, -0.204401
 -0.190772, -0.548797,  1.122746,  0.343399, -0.206329
 -0.190527, -0.552688,  0.384107,  0.371064, -0.205618
 -0.190283, -0.555967, -0.523575,  0.388826, -0.201760
 -0.190039, -0.537372, -0.939995,  0.394476, -0.194556
 -0.189795, -0.114321, -0.913704,  0.389531, -0.185707
 -0.189551,  0.804153, -0.975049,  0.378545, -0.177772
 -0.189307,  1.659384, -1.321428,  0.366690, -0.171280
 -0.189063,  1.881731, -1.545513,  0.356926, -0.163160
 -0.188818,  1.587544, -1.130445,  0.348456, -0.148535
 -0.188574,  1.299451, -0.005662,  0.337566, -0.124495
 -0.188330,  1.194549,  1.348327,  0.320447, -0.092377
 -0.188086,  1.017305,  2.223458,  0.296174, -0.056513
